date,bpm,bpm_q,last_steps,activity_type,speed,skin_proximity,energy_exp,respiration_rate,pha,pha_q,resp_q,wearing,move_alert,cw,cwt,battery,step_calories,rest_calories,distance,step_duration,spo2,spo2_q,hta,hta_q
2023-02-15T00:38:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:38:22.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:38:33.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:38:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:38:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:39:03.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:39:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:39:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:39:32.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:39:43.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:39:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:40:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:40:12.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:40:23.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:40:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:40:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:40:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:41:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:41:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:41:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:41:32.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:41:43.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:41:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:42:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:42:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:42:22.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:42:33.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:42:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:42:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:43:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:43:12.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:43:23.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:43:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:43:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:43:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:44:02.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:44:13.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:44:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:44:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:44:42.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:44:53.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:45:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:45:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:45:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:45:32.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:45:43.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:45:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:46:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:46:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:46:22.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:46:33.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:46:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:46:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:47:02.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:47:13.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:47:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:47:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:47:42.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:47:53.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:48:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:48:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:48:22.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:48:32.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:48:43.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:48:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:49:02.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:49:13.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:49:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:49:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:49:42.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:49:52.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:50:03.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:50:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:50:22.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:50:33.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,100,1,,
2023-02-15T00:50:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:50:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:51:02.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:51:13.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:51:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:51:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:51:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:51:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:52:03.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:52:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:52:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:52:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:52:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:52:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:53:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:53:12.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:53:23.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:53:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:53:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:53:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:54:02.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:54:12.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:54:23.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:54:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:54:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:54:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:55:03.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:55:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:55:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:55:32.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:55:43.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:55:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:56:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:56:12.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:56:23.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:56:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:56:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:56:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:57:03.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:57:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:57:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:57:32.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:57:42.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:57:53.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:58:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:58:12.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:58:23.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:58:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:58:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:58:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:59:02.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:59:13.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:59:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:59:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:59:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:59:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
